filename,label,language
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0090.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0091.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0092.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0093.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0094.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0095.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0096.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0097.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0098.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0099.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0100.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0101.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0102.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0104.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0105.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0106.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0107.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0108.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0109.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0111.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0113.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0114.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0115.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0116.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0117.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0118.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0119.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0123.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0125.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0130.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0132.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0133.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0140.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0143.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0145.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0149.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0152.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0153.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0157.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0160.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0161.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0166.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0168.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0169.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0170.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0173.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0174.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0175.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0176.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0177.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0178.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0179.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0181.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0182.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0183.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0187.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0188.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0190.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0191.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0192.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0194.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0195.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0197.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0198.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0200.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0202.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0203.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0205.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0206.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0207.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0209.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0210.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0211.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0212.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0213.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0214.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0215.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0216.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0217.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0220.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0222.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0227.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0228.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0229.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0231.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0232.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0233.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0234.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0235.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0236.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0237.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0238.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0239.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0240.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0249.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0250.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0251.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0253.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0255.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0257.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0258.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0259.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0260.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0261.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0262.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0263.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0264.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0267.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0269.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0270.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0274.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0275.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0276.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0277.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0278.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0279.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0280.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0283.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0285.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0286.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0287.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0288.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0296.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0299.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0300.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0301.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0308.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0310.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0311.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0313.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0314.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0318.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0319.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0321.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0322.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0324.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0325.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0326.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0327.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0328.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0329.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0331.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0332.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0333.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0334.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0338.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0340.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0343.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0344.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0345.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0346.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0348.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0349.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0350.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0353.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0354.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0359.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0363.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0364.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0366.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/news-debate_seg0367.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0003.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0006.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0007.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0009.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0011.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0018.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0019.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0021.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0024.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0031.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0033.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0039.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0040.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0042.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0051.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0060.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0063.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0064.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0065.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0067.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0071.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0074.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0075.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0077.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0079.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0081.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0082.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0086.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0088.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0094.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0095.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0099.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0105.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0109.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0111.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0114.wav,0,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0118.wav,1,assamese
/content/drive/MyDrive/miniprojectfinal/data/preprocessed/podcast_seg0124.wav,0,assamese
